,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38
PF3D7_0716400,92.25555705,67.20450835,56.4094,41.70490815,32.95785923,38.3913,38.48363295,35.27990076,25.3524,17.04927292,12.43106145,11.419745,19.87395998,35.85228135,61.9254,97.86630546,130.0228836,144.4284418,148.1317265,133.982
PF3D7_0718500,102.1441171,100.99205,109.4888278,122.9565557,117.810778,102.3911887,78.7374,57.36433171,43.38046569,35.3371,30.89427301,30.80535887,42.57035,49.10694076,58.11766626,69.17325,82.57878595,94.53800336,102.8159,103.5492879
PF3D7_0527600,41.60385446,47.56501972,53.59155,60.88860636,67.72450688,74.9603,87.72727196,94.20644349,94.28854575,95.3602758,100.6132,127.0976946,172.348568,215.4,127.0998071,67.16468479,40.89885,31.93833185,31.34743669,35.98885
PF3D7_0416400,29.48611929,37.6116,49.74790126,66.22145359,80.95846755,106.1637679,121.883,110.3279062,95.96755695,81.8081,55.94855595,36.21544602,13.72073,7.22973163,6.873252328,10.77496,16.57017067,22.23228627,26.29345,26.81102375
PF3D7_1241800,122.0315,117.6419561,111.7029005,102.33885,77.51923744,59.23422756,49.54215,40.92374271,37.56947206,32.89731078,28.40174478,26.8936,32.19663704,33.1225037,30.4648,38.06676991,63.42496182,154.4935,145.8190404,132.2936201
PF3D7_0316500,12.196055,5.071050676,3.368647841,3.2085345,5.583546345,10.10252445,17.33935,27.6699551,36.68784967,43.20925,47.65747407,48.35445926,46.93794074,49.19587697,61.7267,71.74870821,71.44956362,59.7613,46.6741572,33.79709524
PF3D7_1416500,47.67710866,48.16406045,44.97438023,44.58421189,52.9708,143.5626508,259.1767952,410.037,2324.354683,2777.456857,1209.8015,477.2647612,178.2867704,98.6885,67.9491802,55.07579181,49.45645,47.80553489,48.95570377,50.9651
PF3D7_1108000,39.25164815,39.78455185,39.68740741,38.59,45.93031366,55.70335736,67.7385,133.405329,134.1839259,108.8365,101.9316578,98.37522597,97.3895,90.03313329,77.39226359,60.8793,49.27733237,43.37196349,40.3912,37.22926105
PF3D7_0407300,67.6947,72.38288843,68.10999092,60.731,60.91194015,56.38031517,44.241,38.37993471,33.48111702,26.1161,16.54167447,11.47178051,10.09726629,6.704214178,3.76102,3.835640357,4.383660146,7.00435,17.90998674,26.2390861
PF3D7_1222500,35.8186971,55.7793,112.3190881,107.2029333,94.8678,127.1938741,133.7551961,112.81,77.50202919,50.04481988,34.39645,24.90565505,20.81350126,20.0136,24.64537807,31.00574379,42.51278865,50.96887026,52.3827,37.56181111
PF3D7_0915600,85.2659212,72.80455083,56.6016,47.56824338,37.9997422,28.04265,21.55773649,18.54474961,15.58301614,11.00575154,8.37054,10.93362148,11.58571037,10.88574,14.224207,25.09829807,99.5303,104.6088281,100.0016649,93.2273
PF3D7_0720800,5.309694868,8.572645,17.03519225,34.93983473,58.5333,59.67412616,61.10767836,62.63535,63.5506266,70.42080335,62.75541781,51.49653653,43.4883,31.49574139,26.66345557,25.0054,17.63941303,14.78235338,11.061715,6.330993182
PF3D7_0912800,13.97080741,13.61002222,12.3678,17.81589304,31.47723435,87.63875,91.66026756,87.75571475,82.44535,77.25092602,69.27735461,57.51235,44.78234932,35.9915343,30.53255,25.39768094,23.83326917,19.6635033,15.31828616,13.7594
PF3D7_0109000,1145.380616,3149.586481,5431.51,5360.801112,4602.622728,1111.4464,316.1383385,82.18166336,34.44785,24.14554591,16.98503025,10.9793,6.504190584,5.68038282,6.082735,11.20411451,5.87668858,6.740086831,34.53349787,208.394
PF3D7_0323500,72.91303927,63.27713908,60.55275,54.9701312,49.27734039,43.64815,35.29478312,31.16163159,29.99605,30.7507537,32.36014119,31.72757126,27.52442874,19.8922,33.86536752,73.09834332,147.353,213.282341,206.123875,102.1748
PF3D7_1312600,16.51695536,27.34245,39.67265773,45.91664954,48.78177543,65.19325467,90.5353,87.56418889,91.80118519,106.878,80.48578966,51.70677964,17.175,7.144138937,3.688801405,2.65492,2.838198329,3.187807038,4.0375565,9.136743262
PF3D7_0819100,7.72485,6.568865547,6.502505769,7.55823,15.26830649,30.70582337,82.04275,78.77055069,72.05016325,67.2042,66.14906663,61.30609699,50.94385,39.48400815,30.31713984,23.71995,18.4298382,15.99291313,13.01594985,9.507635253
PF3D7_1028700,7.32387,9.514174418,12.78662757,17.12605,23.93805905,30.35250137,39.55112385,57.82928695,82.4939,268.3018582,833.8833127,1845.4,2289.494408,2100.619054,523.2195,147.0075673,35.29038141,13.85804,9.687278434,8.030752583
PF3D7_0525200,55.84426505,67.3423,58.84378148,56.82487445,63.0351,93.98614037,102.6845329,56.4344,22.70067763,9.43076893,7.99602,9.30356323,11.18172795,14.1258,18.7378946,23.66661994,28.6987,35.04755357,40.92530881,44.6530195
PF3D7_1323700,61.72586975,41.56082771,84.6163037,325.8084154,930.728,1488.94296,1855.346875,2033.63,1504.898341,905.2845512,239.01625,54.65112173,12.54277732,9.61918,8.508314508,6.806641411,4.84151,5.394493203,7.715317761,16.622555
PF3D7_1410900,34.56269494,32.13745,29.43571237,30.18586863,30.59087059,31.16180025,31.6549,40.06399596,61.88925656,99.8557,128.3065285,115.7043115,72.74195,62.27602978,57.12271349,56.63315,56.14522827,52.37912091,44.39205,38.46459934
PF3D7_0618500,3.635985,3.316586423,3.114891236,3.2087215,5.875317405,10.93913289,19.829055,38.84285638,57.10461304,68.8757919,85.43310838,94.0812,71.74285134,62.83810685,62.0099,43.6177414,32.04612612,15.03806,6.726673685,3.835532378
PF3D7_0816700,42.7732943,37.54771082,32.79140276,31.0228,23.67436728,18.30088279,15.3089,11.647233,9.794716234,6.131955,4.994649171,6.189423057,12.6222,22.90922565,36.86351921,49.30135,44.36313902,41.26391654,40.74015,41.22581667
PF3D7_1239600,37.71636336,36.49970932,35.2851,40.11366259,44.03496388,44.84274861,44.2035082,38.5531,21.4995467,14.9248917,13.7296,9.612997843,7.097678882,4.54208,5.125383543,7.354958569,13.9434,25.00421044,34.06705471,39.15115
PF3D7_1452500,59.4104,77.07523778,79.42073551,70.9431,41.88340052,26.30661352,11.74943,4.407172803,1.996604039,1.7482225,2.250435095,3.251712686,5.088115,9.647408365,13.40233221,16.60615,21.93004878,25.41887624,27.49305392,37.9284967
PF3D7_1022500,45.69865185,61.13761598,132.966,218.8037914,210.6233328,54.5751,17.84392074,7.622681571,5.91097,4.810952979,4.763868742,5.627195,7.499304003,10.77631339,16.73295,26.43299339,32.97457764,35.29765768,41.03120448,46.0128
PF3D7_0509000,33.31376129,30.77495,36.22339846,43.69218355,50.53645,51.87046497,52.31187057,52.71445,54.71690462,59.16737713,67.40935,79.61879936,90.08755941,97.80647093,107.3154784,111.626,84.59849019,66.76447641,59.555,45.95786841
PF3D7_0919900,232.8124199,219.0458402,159.675,121.7861394,84.18919622,26.08381,8.394732611,3.892089789,3.39719,3.053959038,2.827917676,2.719465,3.882704042,7.09310888,15.01339,32.37571476,38.91778027,58.82570978,133.0078279,227.936
PF3D7_1435700,37.89789526,38.52628362,36.87655,33.26159455,31.67344289,27.92189491,22.24347277,18.3961,15.41801443,14.54215865,14.3095,12.77811546,12.69997037,8.32943,4.827489259,3.788813189,5.078665,12.64393321,23.3769513,33.33825
PF3D7_0105900,6.753155,12.81762499,17.31352101,19.64845,20.39998385,20.24893704,18.05126296,18.56822613,25.645,31.37792202,30.99405314,23.9372,17.89435108,13.93483989,6.3644295,2.853827222,1.780204815,1.613622,2.281214205,3.814337574
PF3D7_1119600,30.63339094,30.68654416,29.04073532,24.12926427,17.3363,11.7773329,11.14886296,12.6451,11.02542066,10.09330268,17.232395,19.77037708,22.68870827,25.15195,31.489732,36.60040295,39.0366,36.61412366,34.4726368,33.0312
PF3D7_0821900,22.5816087,15.1564,11.06098059,7.560223091,5.09303,7.154755926,7.838339531,4.82939,2.709082743,1.939393617,1.909139,4.3109081,9.943825115,20.462,30.73042054,34.90359561,36.28385,32.7481057,36.25749399,31.49251021
PF3D7_0925400,21.39609753,19.04449185,15.9558982,14.1976,13.18610728,12.63936476,12.2351,10.14189824,9.598598148,6.240745,3.758042622,2.664274698,2.61634,6.009353886,11.58430362,19.00905,26.70641999,28.27311953,26.5678,22.90503257
PF3D7_1009800,36.90214706,34.5831,30.6698628,25.58628107,20.4584,17.06762221,14.71251686,12.93955,10.94257803,10.03714631,8.698555856,6.841727869,5.68179,4.760604828,4.704365107,5.47245,7.366619405,13.33988015,42.182,40.19823068
PF3D7_0300100,3.230873424,2.77206,3.095177364,2.959130548,3.655083318,6.940251153,12.6117,14.05998108,14.22407018,13.7842,11.07532241,10.37604983,120.9314,137.7378432,121.7682678,76.44055,38.78978879,18.24396256,9.15739,4.743607594
PF3D7_0203700,12.33837303,9.87212915,8.701985,5.745661046,4.455239391,3.940787913,2.736093377,1.732951,2.290416238,3.158046941,4.43296,8.809757106,18.37793886,41.09915,34.58626087,28.86733527,24.9706,21.5175789,19.07005538,16.81105
PF3D7_1349800,8.92406127,39.7591,37.74831522,34.00109755,30.97375,28.03712005,24.47398553,20.5264,17.59393075,14.7934468,12.184435,10.38231884,8.98069646,6.725550313,4.771011668,4.25247,4.800977671,5.693908487,6.60115,6.876775676
PF3D7_0100100,17.5024,15.21734031,12.07879673,51.6242,57.29126619,50.1486122,30.2075,15.61355678,8.389785472,5.505635,4.015215637,3.537728388,3.402675,3.954252846,3.663867564,5.075790684,9.195294205,14.2898,16.01613702,16.99098328
PF3D7_1311200,30.1353,28.37332333,28.85620308,26.67126933,23.41076251,21.1547,19.11111229,17.83286279,16.9456,15.49951391,12.79109626,18.608695,25.8028991,31.59129999,35.34325,40.76852999,41.86605233,40.3574,36.2534082,32.56039361
PF3D7_1416800,6.028109259,4.595928,3.688679543,4.538137273,8.6598,15.82310041,20.81889986,23.2219,23.00130106,21.64272428,19.55125,19.58481562,20.17024478,19.10975622,15.76037446,10.96811,8.450379585,7.154892956,6.43883,5.695113817
PF3D7_1351700,512.5248596,1071.824621,1664.31,2098.475032,1903.376399,423.7625,122.1483131,34.34977207,15.389335,11.96305282,9.032945758,6.013255,3.880633879,3.162959804,3.083145,6.050941666,2.806776211,4.148917324,23.17483954,123.691
PF3D7_1304700,19.60473262,19.56355926,20.33624074,19.7442077,15.3193,11.43639812,8.79470381,7.46228,10.55222074,10.45847888,3.791003,2.188552818,2.121710871,3.693045,7.668264422,11.92124329,15.6556,19.99959594,21.3461078,21.31625
PF3D7_0807100,27.0851,20.84158129,18.599353,17.90565,17.70168704,18.04234168,17.71506114,16.14859441,13.7645,14.02642593,13.21544793,10.45671,10.15523133,11.60382929,33.5015,41.92895595,53.77367339,64.8193,53.97924762,39.60107919
PF3D7_1218200,22.50436775,22.33975,21.36343916,20.69927892,17.63623946,17.73967855,26.8473,45.85995849,49.01057443,41.7122,38.46427002,39.3103963,53.4731,44.12520079,38.13968024,35.88205,32.30026618,29.2910472,26.9517,23.67805598
PF3D7_0102700,8.368019028,7.502537467,7.38483,6.674877045,5.893797995,4.87860622,4.467395275,4.91238,14.34731328,27.63629768,46.448,177.517981,372.6335876,355.892,158.4724657,54.60968583,29.63925,18.41552893,12.87242479,9.927515
PF3D7_1315300,144.193,159.519712,156.2198054,128.779,97.0207504,63.99293119,18.178325,5.44397495,2.440434153,2.194362,1.996311698,1.730186801,1.4630185,2.142431797,3.942223263,8.32184,20.4803466,23.21982887,33.46574079,77.1948899
PF3D7_1437100,18.90886833,14.98410343,11.3599,14.73182593,14.90862085,5.806202,2.676769592,1.827554148,1.63684,1.661963258,1.889817199,2.590021,4.25836041,6.903308073,11.21256,16.69028953,21.82974945,24.9881525,25.55777269,21.8822
PF3D7_1135000,20.3865395,17.3877,15.36362111,12.31501249,8.22834,6.206077345,5.561647306,3.921675,2.36848347,1.966875323,2.28906,2.255664671,3.060303541,6.074763,11.40191435,18.50337985,25.8902,31.11285419,34.34638155,27.65050754
PF3D7_1429500,38.76451431,32.7379441,25.87555,23.62488278,21.57137519,19.29805,15.49026365,11.47868884,7.956245,5.586130364,4.226629382,3.4361473,2.582631707,2.23365,2.267958275,2.571362056,3.68809,4.768366657,6.388492333,39.420005
PF3D7_0612700,97.957235,26.49714472,7.135892045,4.722465,3.615871536,2.906713321,2.43999,2.292393903,2.986776511,7.00172,21.92076176,26.52359659,48.962957,130.3853532,281.224,429.0571674,564.8943789,655.647,485.3375106,310.2808243
PF3D7_1236900,3.125342109,3.84191,5.292465192,7.032907841,9.17702,13.0564827,11.3726833,12.06583866,30.42659366,105.862,190.2272438,237.9008762,256.433,176.9037251,101.6390357,30.230505,8.616976782,3.330386747,2.94171,2.927154861
PF3D7_0400100,5.525373568,8.331877186,10.78967,11.3412615,12.50390581,14.205,12.02847548,9.858103036,51.18048,53.84771062,44.32307157,23.5949,11.54352399,5.906678744,3.789995,3.60620289,3.582477738,3.720155,4.059644289,4.213138316
PF3D7_1016200,31.64786841,30.04375,28.09744046,24.97193091,17.60507657,14.24235312,17.1096,26.08226759,34.67109049,39.7328,40.21694065,38.88806296,55.84295,50.39764433,45.25062061,41.33395,39.77951003,36.90665461,32.34635,32.3646544
PF3D7_0919300,3.573329595,7.08042,35.923998,125.5842318,303.987,430.3901567,394.9062768,90.581595,49.2027486,26.32004184,12.309175,9.136825883,6.342068981,3.687225,2.44196706,1.960836953,1.795549,2.176206058,1.676329324,2.138832156
PF3D7_0419100,15.87700589,17.58758337,15.12384452,10.77965628,7.57073,6.265087658,5.472417834,5.03495,5.300607498,5.397162872,3.586154,2.304042519,2.056681493,3.209795,6.225664297,9.912908041,12.99185,13.62872024,13.6698793,13.99235
PF3D7_0321200,2.680775,1.734677377,1.536251315,2.090568,5.197585984,9.525973005,14.3244,19.71678421,20.65125906,19.18665,18.15956197,17.1472371,14.27735428,10.94469909,9.26188,7.043879932,6.548126296,6.56283,5.141593261,4.169781244
PF3D7_0604300,27.1419,26.4867,26.67808519,28.2329,24.24626336,20.08929033,16.9774,12.61318917,10.2994727,14.38848,13.19865483,13.06567302,13.48325,15.51099896,17.83276466,20.43475,23.44008403,24.97993515,25.6184,26.0252212
PF3D7_0423000,11.6191,18.92194849,17.85532184,3.7531175,1.795452994,1.3220544,1.2019762,1.634532528,1.800341282,1.7773795,3.699100142,5.690863506,7.30915,9.316426482,11.71698658,13.40971742,15.54975893,16.5336,11.91842963,10.47278484
PF3D7_0822000,8.97758,13.93537157,18.02793212,20.519,19.80237488,21.62044134,20.67638268,17.86850174,13.5527,9.131435078,7.605978342,7.27074,7.096000679,7.357034815,5.12687,3.33930556,2.478548699,2.297825,3.13827814,5.17118756
PF3D7_1469900,14.4365,19.78242593,21.5223208,20.6144,14.30949822,10.47941615,5.46694,2.932832816,1.924430548,1.7063595,1.525800566,1.528701615,1.8048705,3.465572184,5.329594376,7.56529,10.77528179,13.85805938,14.96341302,15.15709259
PF3D7_1461000,5.03399,6.207049259,6.321263094,3.2400845,2.268075716,1.680403742,1.36767135,2.512171433,4.517939382,7.78343,12.79779241,14.96993236,15.5843,15.32118217,14.99987785,11.56404237,8.15998096,7.17179,7.266071481,6.711827037
PF3D7_0418900,14.50895645,13.25001866,10.32285,7.211113781,6.717450741,7.32811,5.031613704,4.992115556,4.5463345,2.899464999,1.967411614,1.7875175,2.289343894,3.245612767,4.93829,8.309726424,12.08535232,14.88935,14.65832008,14.76977267
PF3D7_0615900,6.356872007,5.23349,4.454549132,4.029701835,3.20755,4.892438392,8.015099476,12.21375,14.13486826,14.74999302,14.5663,14.43067635,14.8692718,15.9875,15.47010838,15.83612061,14.22435524,11.10783941,8.50896,7.427305107
PF3D7_1463900,5.04907914,12.25088206,67.69630871,251.052,528.2886509,588.0796749,531.713,402.1153665,264.750112,78.54883,20.92647992,6.584360889,4.98029,3.684124289,2.742364388,2.1149205,2.169887375,2.314399133,2.9680775,12.47648445
PF3D7_1242400,13.99423093,12.39622631,9.681095908,8.0301,8.609581481,7.941756272,5.44661,5.438644091,5.322560267,3.292984,1.982815427,1.520397259,1.510647,1.884077293,2.729882515,4.475565,8.508292167,11.27616515,13.0638,13.55764352
PF3D7_1349900,20.4764,21.62932922,24.5941328,20.56934338,14.74580073,11.0078,7.437126832,6.516568282,6.38574,5.477281517,5.3157,4.49622,3.105180787,2.550767098,2.8038195,3.15107381,4.290703997,7.67984,14.44450875,18.38508793
PF3D7_1227000,11.41543058,20.04558551,37.4361,37.10690632,33.91336652,22.9664,13.69272332,9.272565164,4.96265,2.757933367,2.007284543,1.913416,1.919225263,1.804790978,1.5034905,2.017215749,3.085026133,5.042105,10.17772646,10.59085166
PF3D7_0624400,14.88603088,13.471,10.92350581,9.2301177,10.8859,14.34384727,19.10656159,23.43995,25.27337458,25.08597593,23.64905,25.16615363,26.03497435,26.3785,27.37671573,28.62716296,27.19493703,23.63461044,19.4322,16.70602408
PF3D7_1117900,36.9632,41.19100931,38.86659603,27.0495,20.75603137,16.25389373,9.37361,6.747703138,6.173724966,6.305645,6.299957949,6.227013673,6.213855,7.534141277,8.777321429,9.97655,12.80660614,14.42233018,16.57037915,24.81670527
PF3D7_0932500,1.329826066,1.4716535,1.682547411,2.006596197,2.494924,3.651176301,4.902681499,6.16244,8.273176228,9.922813577,11.54147602,15.56790055,19.4807,20.3866264,20.15238516,17.8971,10.81809922,6.613981704,3.067084,1.628649846
PF3D7_0223500,48.363645,62.53821686,61.91871207,39.80205,20.31726724,9.247879897,4.46336,2.519006717,2.010023903,1.897949,1.987572253,1.955440386,2.321088884,3.55132525,5.20125,5.574302464,5.843841884,6.02678,4.976268889,4.694812938
PF3D7_0915800,1.663707607,1.859645575,1.979037,2.390820024,3.038337519,4.03048,6.816897174,8.100829375,8.175781109,9.461825512,12.3521,11.98209796,10.77315871,8.99189,9.049949259,8.40918788,3.6191935,2.2165863,1.741639774,1.5053285
PF3D7_1314200,10.18402158,8.26835,6.296747159,4.8592737,3.94052,3.53079846,3.27793978,3.04427,2.424650552,1.82739914,1.4654805,1.638947528,2.226715171,3.763135,7.251537948,10.56201486,13.02235,14.4024098,15.17928751,13.12277502
PF3D7_0625000,1.9324935,1.592545736,1.545859099,1.6605525,2.206457082,3.202450069,4.69649,6.192134285,6.862848985,7.174561489,8.728707856,13.8229,51.56453688,104.1946756,145.127,126.7752954,95.11691437,29.075265,8.595012471,2.724681722
PF3D7_1344000,16.60133512,17.21765,15.93365802,15.56198407,11.73536052,7.517118666,5.6907,4.314786384,3.524133631,3.14893,3.786670741,3.930124997,2.98693,2.773683117,2.554981783,2.399419,4.028982537,7.362219129,12.0122,15.11057746
PF3D7_0603700,6.409844518,4.57544,3.620273823,3.87865,3.4273195,2.438470899,1.84388335,1.662586,2.371212414,3.786223801,6.134485,10.40109545,13.75623581,16.01175,16.68148407,17.2577922,14.73222885,11.23750269,9.20334,7.973073081
PF3D7_0907500,41.58335,13.13225146,4.886764748,3.61094,2.866427601,2.62216336,2.612705,2.684463098,3.084922757,4.200135,6.104122694,4.433835148,4.540551101,14.2116318,67.9344,218.0803961,253.0125371,214.36,172.801494,124.1366132
PF3D7_1361500,243.2764652,78.49918,21.83865902,5.489285169,3.317383,2.073802953,1.772346356,1.779762,1.802471038,1.939526527,2.478476,4.672459869,2.870210612,4.825896913,19.52533974,80.3265,290.361248,461.9121731,543.36,389.2738202
PF3D7_1313200,5.891881013,5.217626043,4.64269,3.798070667,3.610703594,4.79588,7.046133481,9.001772653,10.156295,11.11282499,11.10047924,10.497425,11.79732503,13.24667619,14.22015,14.08733489,13.19620912,12.16499603,9.605249213,6.87134
PF3D7_1221500,8.925390151,5.843121977,4.36503,3.333938772,2.596367583,2.16009,2.343833773,2.548557338,2.0136545,1.533534611,1.371578278,1.416913,2.702247968,5.068577334,8.665855,13.49571759,15.4599518,15.4841,13.10175327,11.61653002
PF3D7_0832000,2.663707111,2.79737,2.641164779,2.254270332,1.5388805,3.127564542,15.3005932,51.4534,87.4769474,139.1638975,186.699,79.15336763,23.2767701,11.065855,6.552182308,4.826532787,3.443180971,2.494066119,2.29941,2.461265481
PF3D7_0627200,3.06311198,6.221452862,10.514875,16.90636024,22.09779277,22.91263237,26.2263298,30.2956,25.63955834,16.09237131,5.21653,3.267797023,3.537261852,3.70373,2.289954872,1.711670912,1.6733545,1.788051931,1.724662472,1.4889045
PF3D7_0514000,4.078725192,4.296785,4.695336799,4.572917526,4.795902783,5.143937921,5.48947,9.242851446,12.62110305,14.2606,8.711228166,5.495317039,3.226116,2.433508045,1.810672457,1.4675445,1.50290055,1.628749851,2.0129145,3.375706193
PF3D7_0801900,4.905214074,5.07374,4.63835309,4.307527651,4.1874,5.323477171,7.414643501,12.248415,14.81107,16.23170856,16.90475,13.73473642,10.83875308,9.08759,7.235477306,6.640668777,6.45932,6.133365215,5.979272332,5.232561166
PF3D7_1007100,10.72655033,12.34890947,11.7206,6.863149785,5.48024,3.7381105,2.281098646,1.538200965,1.182928,1.252519852,1.205094074,1,1.238029143,1.652504949,2.3135085,5.012036487,6.833743333,5.977866667,5.540431895,5.71988
PF3D7_0817100,1.850130519,1.827980505,2.491685,4.915565067,8.207190421,11.5907,13.6678529,13.70256948,11.87494,8.671254411,6.764892551,5.34246394,3.569905938,2.6978,2.577395862,2.41706724,2.2372,2.650901397,2.936888973,2.211202
PF3D7_0806200,66.97288557,65.8425,41.75237429,23.37451704,8.1991845,3.011845192,1.814492013,1.7260735,1.557294815,1.38651172,1.2824029,1.635086244,2.46017537,4.2431595,9.615682339,10.79269197,15.4101791,34.16919389,61.3502,66.37194863
PF3D7_0933400,1.1975915,1.487669046,1.978416792,2.83223,4.500576857,5.583910496,6.34025,7.363999341,7.655836667,5.899233333,4.961108889,4.98322,4.677483231,3.948948571,2.9959,2.833846687,2.684822524,1.920001,1.753890968,1.486810021
PF3D7_1306300,8.968125447,11.33925412,12.4682,11.38649008,11.36815789,8.361122998,5.313405789,4.16249,3.180333535,2.490930084,2.10372,2.184564152,2.3567377,1.9298595,1.506280304,1.343214406,1.4022455,2.229055742,3.43759433,5.187325
PF3D7_1148100,4.568057017,5.70488,7.098945392,7.640200343,7.765335,8.381232916,8.422044815,5.176715185,4.127044007,6.30613,6.624949326,5.716968519,2.98925,3.135072222,3.014244444,2.64676,2.777471067,3.108734211,3.761845,4.026289463
PF3D7_1308600,6.612913091,5.080227996,3.774320871,3.39519,3.072770431,2.868563085,2.74926,2.712228824,2.579601966,1.794533,1.615107769,1.476462892,1.3938835,2.087186739,3.150813494,4.51669,6.901914728,7.851624267,7.857775,7.006599091
PF3D7_1130900,1.713614307,1.669147015,1.8469955,3.776377972,6.407149281,9.171795,11.65894747,11.99588887,10.889175,8.483951804,6.707156105,5.674004235,4.050685411,2.92354,2.275700484,2.133207713,2.12079,2.429078889,2.496030904,1.9445955
PF3D7_0620400,2.291126,1.752999154,1.536178569,1.4544675,1.376508048,1.404200822,1.721718,3.589721866,2.289540376,3.281950002,14.13231147,61.6536,181.7305371,270.9546889,310.768,218.3213479,132.4061052,41.81244,11.08716563,3.076444594
PF3D7_1131400,7.353673123,5.722589003,3.802891093,2.91961,2.51555327,2.155405233,1.881741,1.991656531,2.197879654,1.940673,1.723010076,1.551389562,1.471633,2.023433572,3.254045714,5.34356,7.684662054,8.688154756,8.744715,7.639505167
PF3D7_1133300,1.618902185,1.412215,1.503390805,1.976347323,3.3497725,8.695225478,9.04560235,15.50732188,50.87132054,107.965,105.4487209,97.99618219,80.8319,56.79949269,36.99084079,12.665135,4.746631759,2.253080424,1.810203,1.739163971
PF3D7_1229800,1.542232751,1.6545055,2.756251671,1.768259606,2.073691265,7.855222394,40.2238,185.245684,326.7673526,406.047,289.513798,181.5914074,59.671345,16.46320767,4.178486999,2.691537,2.020223147,1.680796753,1.503912,1.505283338
PF3D7_1144200,1.202827,1.785013369,2.288894743,2.50699,2.432812222,2.824613132,13.651005,14.6855227,13.02070378,9.67114,8.027223252,6.255883289,3.92122,3.383272608,3.046569101,2.408515,1.895993681,1.7109,2.130345,2.05717737
PF3D7_0705200,4.615619372,3.711494137,2.614406658,2.1287,3.017507407,3.107752642,2.33667,2.071870246,1.991219665,1.6231125,1.555580228,1.588147538,1.776738,2.717767014,3.898851018,5.240005,7.607702526,8.099975861,7.461915,5.790944267
PF3D7_1131300,2.12649,2.238208519,2.23459963,1.742675,1.707441667,1.611543937,1.3850885,1.509202731,1.784007812,2.350626,3.708899624,4.820124596,5.49809,6.157608818,6.67122522,5.944245996,4.618362162,3.56672,3.071115452,2.558327131
PF3D7_0600600,2.486309116,2.381,1.705124249,1.440533115,1.423036,1.358137111,1.252475366,1.552127953,2.148296224,2.73609,3.294047061,3.737617613,4.00335,2.762246296,2.410910563,4.38584,4.766245265,4.454553474,3.32763,2.727420897
PF3D7_0530900,4.309408234,2.303374615,1.953189,1.815623726,1.628709382,1.4132085,1.424061784,1.595575762,2.343341,5.501589602,4.341880543,8.861856709,32.83715368,80.7017,101.3962614,100.0375637,76.8797,54.00259312,34.8339299,11.39468
PF3D7_1431400,2.470902462,1.900373,1.696555017,1.461112648,1.205543,1.168285868,1.223597583,1.586688,4.473459689,2.255940857,4.818989894,22.81002344,74.7784,130.7307582,143.3311852,141.48,98.33109167,57.9740793,17.96117,5.842650339
PF3D7_0933100,7.28596,6.095940815,5.633464711,5.824975,4.285389267,3.560659691,3.418615,3.065580721,2.574549073,2.0930375,2.613583796,2.624648328,2.10099,2.172581302,2.107378572,2.563741144,2.924511021,3.02381,3.54091712,5.069364345
PF3D7_0828600,4.169030531,3.139290454,4.692110806,15.86258241,48.2358,84.3976146,91.3441981,82.7147,58.18368155,35.30032869,10.727745,4.453519954,2.375470815,1.8792085,1.686270302,1.493792682,1.2612255,1.301672434,1.490497178,1.9538965
PF3D7_1007300,1.171490143,1.151997622,1.2179141,2.459148218,1.359807321,1.608443405,7.567230389,41.5932,205.7477671,247.8809683,205.763,155.6727096,103.4834597,29.77428,8.539391897,2.854535527,2.104332,1.821259271,1.557415449,1.253904
PF3D7_0216800,1.209560297,1.148999878,1.1040529,1.137340013,1.357042451,2.0272215,3.880133121,4.563411334,7.612665254,14.59516574,20.3889,20.05536402,19.57044946,18.8677,13.13718803,8.048797142,3.2657525,2.286164381,1.66333662,1.294662
PF3D7_1423500,4.69378,4.992110688,4.719534074,5.808435,11.05866833,12.67126283,11.36665,7.27194071,4.430455397,3.189685,3.365022173,3.420262,3.33735,2.965626333,2.61812963,2.76293037,2.747569259,2.48091,2.709833326,3.454363023
PF3D7_0908500,124.655,90.89568939,60.23143897,18.29786,5.852870425,2.406143405,1.877948,1.603155394,1.515151797,1.495787,1.617156918,1.86023389,2.198785,3.007802174,2.139232746,2.373856603,8.551892147,41.3877,143.3287994,164.1229224
PF3D7_0818300,12.4696,14.74788999,17.19139228,11.14327,5.863235608,3.199443505,2.43053,2.070043791,1.832775728,1.646384,1.344704183,1.281183409,1.354609,1.334207554,1.358736593,1.276789407,1.267840336,1.518549,3.296104901,7.112067535
PF3D7_0425600,1.43869825,1.409337803,2.15166672,5.968535,15.39490296,19.9039825,20.37135,12.57821926,6.714498071,4.035615,2.226861286,1.807598121,1.621676348,1.484106604,1.43131,1.335328272,1.320397315,1.376812,1.771325944,1.87745054
PF3D7_0702600,1.133134037,1.172015472,1.696463,1.7333994,2.086274555,4.4669,105.491361,119.8129781,24.41791,7.420288234,3.799617736,4.444285,3.284980247,2.447843416,1.765129,1.500437653,1.439923658,1.4458385,1.464296137,1.380382963
PF3D7_0917400,1.396332249,1.349768455,1.28086475,1.589870928,1.902106808,2.2480125,3.388735171,3.340786923,3.875359302,7.748822092,19.9962,40.5647311,46.23666495,46.4254,31.77400137,18.75347247,6.5177895,2.891633056,1.718138873,1.419955
