,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44
PF3D7_1305400,22.5057,20.85085871,17.67839217,13.304,8.963612077,7.673915962,6.363495,11.42330986,21.08893943,31.90925,34.21664207,36.78741456,39.0438,38.25051257,38.18490177,38.6895,36.57018562,30.52709708,25.4215,24.52534513,22.49996049,19.3864,21.69699259
PF3D7_1473500,19.9739,17.91341888,14.66090347,10.39298,8.302625522,6.641861002,5.670425,9.703367935,18.00252465,28.0425,31.74082286,35.16974038,37.4207,32.99493036,32.9149473,37.68195,35.39213955,33.33370106,30.8317,25.62188199,23.69282761,23.2309,21.2125402
PF3D7_0933200,75.3073,69.75285735,60.27747664,48.4851,39.10310254,25.44816983,12.7256,11.05402039,8.987570715,3.428528,3.319222028,4.149886942,5.684875,6.137204391,5.783468145,4.952545,5.964645,7.926196296,6.5087,20.10078222,47.38265852,75.5,75.41327249
PF3D7_0309700,16.4213,15.24598557,14.23933721,13.5992,11.65971056,13.37239642,23.19355,42.64933751,46.26059303,38.6929,42.31292591,41.04575317,33.0125,29.66308345,28.98668662,27.71125,19.67797716,13.02810578,10.02015,7.555786859,6.741186593,6.55725,13.8639537
PF3D7_0416000,40.429,41.21807221,42.0968229,43.4926,52.12393344,45.96284504,29.6997,21.54223823,15.73110935,6.573485,7.653295227,10.98942498,16.27205,18.6653058,22.1002009,26.92015,29.97725543,39.0356037,56.8359,47.18609599,40.49882994,38.3831,39.67376883
PF3D7_1357400,25.0846,23.88953321,21.99413987,20.3017,23.36888519,26.11102998,16.73105,11.42989219,8.248637335,3.76892,2.815624928,3.079727735,3.58887,3.248467122,2.828853989,2.39774,2.638732629,3.089623609,4.31513,10.07987179,18.43999416,25.37,25.23273534
PF3D7_1213200,39.7977,37.16569741,31.71000668,24.2179,20.39599415,11.67897739,5.231625,5.378809159,5.633714592,6.007625,6.852316063,7.781254846,8.91803,8.266035667,8.08997785,9.73012,13.90541765,16.5561963,12.4119,20.08551741,24.93138905,26.9111,36.83200836
PF3D7_1363000,6.15351,4.753341903,3.307288097,2.53252,2.774499167,3.388671552,5.84767,12.59080018,19.00870305,24.20545,22.80757661,21.24730864,20.4689,19.50920133,19.20400885,19.45015,16.28187443,12.37130738,8.93507,6.952532176,6.222491473,6.00356,6.114634074
PF3D7_1141600,26.027,34.37000154,35.85556383,34.2839,25.01488867,14.77004573,7.765715,6.03391464,4.830815522,1.9106665,1.745237719,1.790852047,2.1323705,2.884120935,3.054145048,2.94316,3.099297174,3.051595114,4.05337,6.587021762,8.888404914,10.98614,20.71338032
PF3D7_0810100,31.0813,29.31811481,30.53227778,35.7645,29.16632354,18.45260166,6.62481,4.085484567,3.22104582,1.60528,1.396541495,1.188010462,1,1.094132593,1.126081422,1.118817,1.031685458,1.055213775,1.470516,8.196821969,14.64754319,19.3413,28.69669602
PF3D7_0710200,26.8952,27.48964174,30.33771241,36.5011,36.67670693,33.63311172,14.5348,11.36492858,8.660625163,3.52834,2.750288551,2.468022903,2.3556535,2.548903948,2.784733666,3.24719,2.79169925,3.292299315,6.62162,7.895200866,10.47849979,16.1626,24.49945861
PF3D7_0407900,18.6532,19.84059788,20.34766326,20.6505,34.82793383,83.64174693,192.185,125.2555828,77.78960186,61.83205,37.7898746,21.07059387,15.02695,14.64027501,14.18604041,13.70545,13.26356111,14.81311481,18.4883,17.88421982,16.68863573,15.471,17.52105936
PF3D7_0602500,27.6269,24.93224097,20.8363954,16.1137,10.49037243,6.590302953,3.74639,3.872796327,5.120821032,7.85801,8.693554545,9.086916943,10.23776,10.89366544,10.91111225,10.458345,10.58590426,12.58351612,15.2293,21.46581488,25.16982242,26.624,27.47440953
PF3D7_1204700,33.5661,42.60884906,43.74019039,40.1001,32.87269075,21.46281291,11.8913,7.111065438,5.058015862,2.849905,2.64306463,2.571666555,2.61588,2.762590111,3.018390672,3.634605,2.892152661,2.888975376,3.3603,4.396676255,7.17717126,14.1439,27.37137529
PF3D7_0829000,20.7252,23.22573125,23.18909297,20.6558,19.78513672,16.15710183,9.088785,8.495992098,8.343816451,8.09734,10.05447075,11.96927054,13.65175,15.25560638,16.01056219,16.28825,15.93556733,15.69365053,15.6851,18.01681529,18.88648291,18.9263,19.92926523
PF3D7_0317900,13.6958,12.96942881,11.29633608,8.49337,5.934853889,3.606946942,1.754333,2.096458903,2.678040441,3.707525,5.216996721,6.93088041,8.426795,8.470530843,8.898939008,9.86691,9.650689637,9.878296667,7.80183,8.593700951,9.149268981,9.43807,12.65087414
PF3D7_1327300,1.963742,1.823227878,2.11678794,4.35857,21.341652,70.72417114,163.8105,97.54448873,54.72992961,41.3856,24.4392131,11.24315317,5.107885,4.328616149,3.406339504,2.247365,1.89774695,2.356152116,4.85468,5.474956773,5.413950609,4.53261,2.564484302
PF3D7_0930600,26.5598,27.01794815,25.63470825,20.2718,18.891905,14.31553745,8.18717,11.36202455,18.60525568,27.59465,28.68640634,29.5924983,30.4682,31.16326699,32.14652741,34.19505,31.84067963,32.32076296,37.3618,31.63279267,28.50102519,27.7069,26.76281917
PF3D7_0710000,12.0418,18.05274576,22.35272586,25.2398,27.55459655,23.86322031,10.949445,9.651213762,8.067484956,5.11118,4.229107906,3.995985373,4.001565,3.746380808,3.686430201,3.784135,3.315117839,2.979439838,2.74774,2.07961776,1.957900863,2.40948,8.284301306
PF3D7_0926800,15.0695,15.94852094,16.59193564,17.0531,16.31655745,12.08308739,6.81943,6.090615242,5.722804892,4.616215,4.152215864,4.025825801,4.173355,3.567097073,3.206749154,3.11583,2.662741533,2.268605069,2.22997,2.256634185,2.674436681,4.89474,12.42824375
PF3D7_0920400,12.8593,14.01130986,13.888715,12.2713,10.34653503,6.665250224,3.15928,2.792748566,2.654872095,2.455955,3.172968068,3.440358501,3.493515,4.196481163,4.743057766,5.058635,4.510420185,4.499063289,5.61169,6.869086283,7.964468734,8.99408,11.72065752
PF3D7_0531500,5.90311,4.866164159,4.354089825,4.23797,3.900582777,2.498298783,1.4094335,1.260191182,1.530762361,2.1329145,2.096247054,2.400609399,3.22963,2.727333704,3.595613492,7.514605,9.700125959,9.825175926,4.79625,5.17645,4.930394815,3.84718,5.370091111
PF3D7_1318400,34.128,40.39813141,45.68355962,49.5482,49.24323824,41.43700448,15.77105,13.44706678,10.42161663,3.277004,2.540818068,2.438414649,2.507745,2.759096981,2.812679074,2.794505,2.883038333,3.08357963,3.05635,3.285834378,4.357770636,8.57787,26.20629551
PF3D7_0822500,1.129982,1.715540519,1.898823852,1.836932,2.280518601,3.171785767,6.06057,10.83668375,11.47007889,8.58887,6.180331476,5.79230037,6.19653,4.438273286,3.119151714,2.646795,3.681939444,4.423748035,2.74441,1.425462335,1.183649,1.294369,1.172600852
PF3D7_1475200,14.6919,16.69402211,16.58562819,14.3331,11.79693749,7.305147579,3.149025,2.801915451,2.563311453,1.7476945,1.609695277,1.704871881,1.8801975,2.164116426,2.266715259,2.28013,2.238415185,2.297431111,2.07772,3.196482171,5.171172853,8.03075,12.81416521
PF3D7_1133600,4.96367,3.978833725,2.993856567,2.35079,1.758236005,1.596659183,1.435902,2.015009058,2.288118725,2.43156,2.823512913,3.58596873,4.603955,4.821957941,5.407678376,6.281025,5.921213531,5.128932197,2.33965,2.396898961,2.85420172,4.15389,4.834847837
PF3D7_0828900,8.415,23.32317938,46.6148924,77.9206,119.7112863,131.0492812,79.3142,67.15531441,53.20310406,17.387165,7.919033702,4.180775062,2.66178,2.200216417,2.03915462,1.9711695,2.549046757,2.785571472,2.95122,2.276259649,1.86946961,1.76829,5.129166485
PF3D7_1246700,38.2758,33.2678222,25.00178138,16.3094,12.66187321,7.522259039,3.777895,3.23512005,2.889413384,2.488255,2.737222904,2.792354462,2.681815,2.417937556,2.083593659,1.792315,1.822206544,1.663701481,2.2352,5.374352659,12.04392264,23.0598,35.45115433
PF3D7_1133500,5.11951,5.013061817,4.500931134,3.55046,3.511185198,3.37972037,4.70795,3.347473448,2.348212871,1.924457,1.504971633,1.211073602,1.02675485,1.122956443,1.139592165,1.0813575,1.11977535,1.1265032,1.0644352,1.39332295,2.296946611,3.87058,4.913032898
PF3D7_0216900,2.88757,3.408845785,3.940798818,4.24863,4.003833927,3.883513542,2.25375,2.340086289,2.10771943,1.316433,1.237086883,1.241006448,1.26869,1.407395468,1.446952389,1.4226735,1.500468036,1.931087225,2.43388,2.283405926,2.357818813,2.77442,2.842672722
PF3D7_1346600,15.2623,20.21565307,22.93086159,24.4364,25.71239139,23.75907023,11.79985,8.188339382,6.323566618,2.5146335,2.076289003,2.05826813,1.9973685,1.858528152,1.64772857,1.498496,1.731834788,1.646918016,1.271883,1.732582107,2.49904723,3.77575,11.25799118
PF3D7_0829600,2.66547,6.862344178,7.863677407,7.25547,11.07734407,9.263533863,4.660245,3.518553746,2.823136168,2.0012725,1.993775414,2.125703168,2.378525,2.115246888,1.6102689,1.0513115,1.106482611,1,1,1,1,1,1.85634794
PF3D7_0108600,22.6152,21.11516458,18.80333566,16.1044,13.315656,9.358696151,4.46825,4.071907781,3.385657539,2.0500395,1.515397549,1.488570202,1.6833835,1.691269413,1.714611794,1.76023,1.561859295,1.56735352,1.788512,1.840306173,2.511878469,6.14995,18.84869695
PF3D7_0528900,1.106583,1.506856333,1.508877,1.114377,1.126275902,1.509282051,2.323099,3.468445307,3.63745227,3.139755,2.839652545,2.898034861,3.12449,2.667701803,2.205909909,1.870878,1.739801327,1.585083953,1.130034,1.561768074,1.690772185,1.56321,1.208268556
PF3D7_0426000,1.214402,1.292280367,1.466817189,1.6637,1.554505671,1.512530157,1.3742115,1.36042107,1.470569855,1.7085525,3.22907522,6.201497909,10.052735,12.40181604,12.81647024,12.7269,15.43704799,17.94604705,7.89158,3.505030969,1.873486492,1.342377,1.230688751
PF3D7_0922300,3.2146,3.888625856,3.762121633,3.00523,2.926619848,4.109710249,9.046375,6.516620618,4.872093587,4.184302,2.979456152,2.122408405,1.642944,1.364561242,1.305419554,1.313021,1.45372975,1.45351847,1.0844341,1.127094828,1.169673515,1.208974,2.5336716
PF3D7_0115200,2.53965,1.662848385,1.502980527,1.489557,1.739344407,1.792311285,1.4177435,1.26418097,1.18635964,1.02983265,1.029024904,1.034758824,1.03533435,1.067568188,1.067391457,1.03513705,1.811012696,1.990912975,6.844,26.46494307,26.95367465,8.61935,3.657443748
PF3D7_1355600,2.66461,2.460149234,2.077848877,1.707097,1.860496259,1.614623963,1.355211,1.615191896,1.634336461,1.380392,1.978525314,2.583585033,2.99174,2.866256296,2.755516667,2.62027,2.596936667,2.858717407,3.58091,3.549521413,3.195234513,2.36132,2.585979259
PF3D7_1408300,2.03318,2.391711343,2.428875185,2.33049,3.160652963,2.800283784,2.2192465,1.626021591,1.585622185,1.863017,1.484015557,1.384119668,1.546752,1.199870723,1.03354246,1,1.272595926,1.494943481,1.252102,1.406613852,1.422136741,1.311976,1.766368129
PF3D7_1252500,1.419931,1.422850855,1.491359519,1.675964,1.226499185,1.513069453,1.306234,1.335841379,1.75414059,2.67101,2.879203464,3.062388552,3.42049,2.910613509,2.560181531,2.28413,2.04037403,1.876646959,1.704454,1.372392929,1.142888135,1.0396254,1.319901023
PF3D7_0222600,2.53965,1.895673178,1.489484251,1.244778,1.274729205,1.279914268,1.3364695,1.120602954,1.02809948,1.0444996,1.039570383,1.063273198,1.0866625,1.159256418,1.155992854,1.10260755,1.467179859,1.918101121,5.87,20.6613653,20.7285487,6.42395,3.27646281
PF3D7_1403700,6.87812,6.706958988,6.123594952,4.72173,3.061993419,2.50525408,1.3945885,1.493167019,1.471340761,1.26113375,1.154568007,1.093409067,1.059555,1.058691834,1.050831802,1.0347748,1.170073545,1.176353875,1.43029,1.25717,1.411624648,2.64182,5.939465723
PF3D7_0909000,1.199837,1.265907067,1.414904178,1.799319,2.712527666,2.938837006,1.7897985,1.61874581,1.4290054,1.146918,1.112625578,1.095286371,1.0869354,1.132833067,1.133224052,1.0873198,1.08545517,1.104267926,1.110822,1.077910561,1.05149458,1.0411424,1.139177986
PF3D7_0211500,2.04932,2.666742666,3.079733877,3.40853,4.82652949,4.334021915,2.670565,2.499477177,2.158003288,1.236359,1.15234919,1.09036132,1.0402099,1.071595739,1.065903742,1.01760205,1.040153026,1,1,1,1.009394302,1.0770125,1.671982335
PF3D7_0604900,95.3377,82.60038259,60.97966945,36.8034,23.58324018,11.07228643,7.32097,5.86261273,4.626340843,2.1987165,1.829295374,1.541883968,1.291402,1.382657185,1.490894815,1.70889,1.183786296,1.347723664,3.1054,5.071334129,11.55353804,31.8309,81.53507083
PF3D7_1454100,65.1275,76.62736243,77.47028594,70.9839,49.19629657,41.07565334,22.59965,11.44170994,6.673958122,3.698592,1.466412205,1,1,1.688088148,1.814849852,1.488938,2.755843185,2.129807407,1,4.163615358,8.148432853,12.8972,49.27784175
PF3D7_1470400,22.8296,41.62732434,46.04356653,46.073,42.39623957,30.51870049,16.94733,12.35327718,7.669759652,2.298632,1.715542195,1.462878446,1.279962,1.123246679,1.196352222,1.49721,1.206204815,1,1,1,1.047535747,1.417191,14.04109267
PF3D7_0607800,11.6056,9.552151713,6.285616065,3.54939,3.842323333,2.878916111,3.027755,2.4935324,2.148505322,2.0424795,1.44888597,1.149833824,1.1098805,1.038086502,1.03981682,1.10108295,1.034199264,1.003963928,1.0345044,1.706506674,3.665911044,7.51161,10.88227026
PF3D7_1322900,2.0507,2.11245395,2.316658304,2.69132,2.320380388,1.676148065,1.445509,1.345512333,1.277513685,1.1832285,1.58188811,2.176239704,2.8736,3.882617091,5.126054028,6.71703,8.212010826,9.1928732,5.70028,3.856062935,2.458799642,1.594878,1.908057937
PF3D7_1471800,5.12968,4.219861426,3.40551485,2.87117,1.583427428,1.422661426,1.8152855,1.307738793,1.095361746,1.11962515,1.114102076,1.095140994,1.04648955,1.151168678,1.204520872,1.223933,1.128611068,1.181433257,1.447854,2.061364637,2.763456101,3.49398,4.800992684
PF3D7_1338800,4.41192,3.75426454,2.892156631,2.18234,1.889493871,1.902891482,1.5425075,1.195237359,1.088530606,1.03718695,1.030006257,1.035455519,1.054013,1.035283714,1.01341936,1,1.028413963,1.04818537,1.043361,1.235081813,1.568360979,2.10001,3.892470801
PF3D7_1145600,5.24585,9.232135258,12.53772636,14.4396,13.49034389,9.576407639,4.06601,3.087128441,2.394020861,1.51922375,1.228381585,1.123823417,1.0618955,1.068227509,1.077948956,1.0831954,1.070410141,1.07628539,1.0372667,1.006540751,1.024561536,1.207529,3.524408042
mal_rna_14,6836.12,8975.302124,10496.49581,11465.2,12423.77557,11236.16852,11656.85,13146.85078,12887.82598,10953.95,9956.689469,8104.270672,5607.905,4367.307076,4112.970983,4332.89,5616.458376,5572.698148,2683.55,2855.692936,3343.241273,4441.68,5950.3799
PF3D7_0936300,27.9711,17.26198927,18.09725678,33.286,64.3135738,284.6986672,963.111,2110.129478,2491.511303,2547.895,2429.727894,2146.12511,1839.025,1784.887697,1705.194586,1607.095,1718.169074,1750.173017,1367.19,594.5356427,204.2702806,84.0421,38.85185175
PF3D7_0705700,4423.74,3841.388751,3361.842489,2981.08,2048.799089,1703.768585,2171.08,3332.582319,3804.561903,4186.47,4072.913429,4444.547841,5338.08,5127.81016,5092.078183,5379.45,5422.770394,5708.468073,5735.25,5894.405918,5704.792421,4846.53,4572.362477
PF3D7_1347500,785.607,667.8557604,505.3311587,354.597,291.3589411,437.8778847,1036.103,1736.754903,1882.646841,1749.825,1816.716157,1750.853484,1621.785,1786.127253,1750.401895,1450.415,1312.389502,1238.166032,1065.91,748.8637058,705.971037,818.794,802.6205758
PF3D7_1365900,1047.29,917.984306,830.6923999,775.757,776.0436965,869.8425311,1206.84,1405.491745,1496.910822,1617.41,1665.545325,1753.561001,1876.65,1933.259983,1886.053512,1725.145,2051.027726,2181.474444,1910.63,2112.015185,2108.230488,1741.99,1228.341952
PF3D7_0304400,1102.5,963.1035815,813.0581993,636.485,485.2918978,400.0585485,417.683,670.415789,886.7571585,1026.354,1211.338676,1246.644074,1207.57,1487.977948,1573.969089,1421.74,1390.005828,1382.468026,1557.52,1805.625504,1848.128065,1728.29,1293.361614
PF3D7_1433000,257.018,261.7876296,240.5629682,169.509,159.8728096,149.983105,228.7863,395.9518405,630.1357611,850.5305,812.1634892,766.9539465,754.682,927.2049616,918.692347,702.3135,549.5722365,528.0647335,521.585,481.8114562,397.7858317,289.612,261.4550162
PF3D7_1404800,46.8901,26.72635567,23.49721636,24.8443,49.65386548,222.5230648,702.197,1073.33058,1163.962752,1100.465,880.1462107,781.1137261,773.3365,683.9689647,640.4280674,628.814,574.3466179,533.9538394,497.308,391.1628444,255.615324,128.026,64.81676729
PF3D7_1324400,31.171,28.1326535,26.30969468,25.2832,29.78552733,78.81316377,226.01,385.7378207,440.6978804,473.6645,426.4101988,392.5459749,375.269,320.7616058,287.9813966,266.549,290.4003471,295.1895932,151.667,99.85331171,67.42183072,46.1052,34.4092939
PF3D7_0301600,53.379,26.90521223,19.64907906,17.9543,31.35652272,126.8857383,402.224,689.2289571,750.1389651,658.2925,529.8145087,470.8231708,454.8735,381.8678067,342.0123628,327.012,312.2602462,292.8831481,232.775,246.117963,241.4594682,190.986,90.54284558
PF3D7_0527100,288.535,291.2746634,306.6460412,357.418,402.7708111,447.4124074,356.575,465.8127825,504.1513638,495.059,507.6166314,497.3030459,436.163,375.6277689,362.7062965,363.356,348.0592429,327.7535015,211.727,205.9975355,212.1297273,243.648,278.7333893
PF3D7_1251100,53.9605,54.98634112,62.06596628,76.7784,71.35432593,87.35742593,135.2715,239.3473175,277.8432612,285.163,269.7086402,250.480932,233.1635,246.1660926,247.3498089,233.153,220.2831517,225.7985821,181.107,151.1319503,120.5635115,89.6504,60.2130496
PF3D7_0209700,34.6131,30.40292476,27.74971644,26.261,31.35964257,58.55420966,120.3915,173.3467172,187.9960477,191.3725,182.7062258,185.3305532,190.554,184.9429539,180.5917466,177.57,180.7355375,181.7310608,140.414,115.7698044,84.12356736,49.6277,37.98136653
PF3D7_0220100,22.3951,15.90755462,14.12407846,13.6784,15.98573487,41.01490274,116.934,199.462025,219.5993802,209.4025,186.3711979,181.7154815,186.9275,210.7215398,216.4401695,206.304,205.5917312,201.3096368,150.68,124.270095,95.97643051,64.0851,31.86643822
PF3D7_0522800,52.4501,48.01485632,44.82157073,41.4895,29.15707657,25.67671912,34.89005,70.31785953,106.845684,132.28585,138.9469777,134.5513833,127.1005,128.1240309,126.2310602,121.4525,126.7811345,129.0136224,107.711,97.91182119,86.86394233,73.1766,57.72285866
PF3D7_0526300,27.9518,27.50342886,26.45710167,23.8074,20.58197429,21.83878855,35.6409,69.51094776,91.00409395,108.1366,98.23262638,94.49303562,98.99975,106.6868353,105.204964,95.5279,105.9265872,113.1538151,74.944,65.60807896,57.18434992,47.4613,31.99210195
PF3D7_0829100,39.8093,38.63197367,35.18255887,28.6827,27.96708081,25.02948748,33.24805,75.42319703,91.31431349,93.2302,101.0310776,98.76404884,90.6095,108.0387593,110.9954084,98.98235,91.4267441,83.52462731,82.9118,66.4008218,58.08528378,55.8557,44.0236703
PF3D7_1227800,37.9487,24.58421945,16.72757789,12.6832,14.65390766,32.70444507,88.7976,149.6632436,163.7927467,155.3525,147.9652116,140.4947172,135.7345,130.4843329,128.5300019,125.7215,120.6007714,116.8844996,112.552,114.8675556,109.1807725,79.5689,49.55182545
PF3D7_0931800,131.912,154.4388075,171.8361782,181.833,166.0873198,121.3297047,67.1469,58.05016483,57.79877346,56.6359,51.5243818,51.91187807,57.3179,70.9869,74.1112569,70.3966,82.39288611,92.62258148,76.2811,86.01796721,94.12771533,99.3424,119.6366164
PF3D7_1004300,40.3749,44.29693805,49.02324751,53.6709,60.2568231,82.1120108,116.0455,168.4275007,172.4576614,139.35025,127.6567118,120.5426375,114.7887,115.7338736,112.5892207,102.189,84.09323755,74.26572593,78.0038,48.80965185,38.91360698,40.0019,40.21732976
PF3D7_1138700,11.6554,9.250289199,8.730544393,8.69462,17.56663561,65.77913243,186.177,224.5118537,214.0640556,155.8855,125.0615632,101.2298289,81.01485,75.2696226,74.34997975,72.8079,59.63436778,49.53930595,46.0756,30.97686208,21.85384414,18.0074,13.41152372
PF3D7_1327700,32.4633,27.90619674,22.68955112,17.5211,12.93415351,16.69513212,33.6864,73.02342631,94.7963808,105.47235,112.2482261,108.4646143,99.59005,101.8526365,102.482964,95.7711,81.15101501,70.49695108,57.7584,36.80104726,32.86629259,36.5637,34.29741578
PF3D7_1332900,120.365,109.4603347,88.82848899,61.6072,39.92167872,27.27229509,21.97055,37.11102541,68.50945731,107.7774,122.1909645,134.1618773,143.115,158.949692,163.2875553,157.791,142.231,127.1800974,104.425,84.48699912,87.77008833,112.565,119.2730969
PF3D7_0818400,81.9419,61.88643881,45.23005573,32.0621,27.32672575,31.48624063,58.48095,125.0189394,164.0217936,187.3895,190.4648275,191.0219641,191.5305,183.9258485,187.1371164,202.691,239.187118,254.8292701,202.179,184.3928326,167.4887097,146.341,101.3982804
PF3D7_1336000,27.4709,29.33900382,29.66053704,28.9075,31.01001339,45.76483588,90.57745,132.1253708,141.9073028,133.86215,113.5328377,106.1063648,109.5435,94.30154541,86.69369203,87.06465,81.92130203,74.48603806,46.9832,39.72982729,32.79655221,27.0712,27.2654368
PF3D7_1474800,194.361,217.7703272,221.4555285,209.487,179.7084928,111.814169,50.53255,63.6094397,85.00259546,116.05255,128.2767118,135.1069382,138.004,154.9687352,157.4100719,145.842,168.4946508,186.7684074,170.401,178.743963,179.2062222,172.184,184.8831233
PF3D7_0319500,47.8791,44.35421383,39.80792277,34.1071,25.67541493,16.98342111,13.212155,28.74130006,47.63123255,60.86065,67.70034787,71.02256696,72.16715,85.38437794,86.35941736,76.3401,74.89913565,77.47461351,72.7306,66.91619107,59.00244854,50.9512,48.9015053
PF3D7_0219800,16.3924,18.25275071,23.74407652,40.5413,70.56759622,100.3991147,105.41655,111.5864965,104.3971063,70.9913,52.99497284,43.01119334,37.77635,35.042539,37.06952703,43.69745,43.21941705,42.84158459,23.6017,11.54020091,8.149499311,7.63247,13.43606158
PF3D7_1132600,48.4581,48.6663963,46.57217778,40.3804,40.78647407,37.87913889,25.93625,42.38584914,64.8301934,82.2529,80.93014648,81.55223227,84.89335,85.49410649,85.97399899,86.60295,83.83537609,80.06681777,71.636,63.06061986,56.56157334,52.1798,49.05878088
PF3D7_0102900,107.194,93.64153799,77.00576535,57.7164,37.94302671,30.55128489,29.4633,51.95979435,80.30199086,102.31615,100.7282724,107.0480201,122.1405,127.2534634,128.4404139,127.2345,122.5984914,124.0339301,112.913,119.9780359,124.2010753,125.235,114.7587547
PF3D7_1470300,31.7011,24.87402897,18.62987457,14.8602,15.1524985,22.86008575,56.461,105.2062024,116.1242763,102.468,86.57214109,81.80740482,81.75095,87.09218895,87.67301751,83.02,78.2202043,79.96055415,71.0048,57.96641178,45.84256566,36.9629,33.51915793
PF3D7_0608000,30.5119,30.67427037,30.47216245,28.7612,20.82884611,12.38760821,7.53684,8.624919887,14.11544484,29.94755,42.30627558,48.86604423,53.89265,57.81247906,56.99701647,50.9209,57.3125477,66.75688167,47.0238,45.96979433,42.03293867,33.1126,30.86851867
PF3D7_1359300,29.414,24.91031428,20.77048341,17.5738,12.64069895,12.58742811,17.5114,33.74971829,46.38615129,55.53575,53.65250901,53.6765741,54.9328,54.16391111,53.08238607,49.88765,46.63557747,43.94089544,42.7659,40.34274976,36.27518066,31.4159,30.1603945
PF3D7_0903500,27.7757,27.02574814,25.45788731,23.2009,25.98594923,54.9656318,137.039,171.3380486,162.4013359,110.82115,92.00693626,80.95362588,70.9374,65.18188307,60.91234006,56.3948,48.14829394,44.79986296,48.9989,40.83518494,34.76314846,32.008,28.81864385
PF3D7_0507700,65.4468,65.98238402,65.9936272,65.3165,58.9348108,43.14269182,17.40255,17.29734065,18.85642875,23.26155,27.15329375,28.97842293,29.54845,33.41593519,36.27033027,40.3011,46.32560596,50.83005785,55.1634,60.46241229,63.10547862,64.2289,65.11868591
PF3D7_1419900,14.937,14.80918215,12.80423067,7.56619,8.676927992,17.75776408,39.3296,56.68604157,59.8074176,54.2914,49.2848388,46.04878249,44.51135,46.36378029,46.0296905,43.1718,41.01795392,36.74433822,28.0814,22.09727458,19.55186109,18.3981,15.71107153
PF3D7_1133900,19.8937,25.14282177,26.37354757,26.4038,24.14639259,25.94641987,38.442,61.69093597,66.45672572,57.2938,50.85789465,48.02348974,47.21225,47.61432321,47.6897919,47.1919,42.71112567,37.94625651,28.9635,18.8144301,14.26250648,12.9023,17.08767242
PF3D7_1020400,13.248,9.863156089,7.421902908,5.58825,3.860018702,3.621916037,5.01587,9.65934161,19.42243275,31.7984,33.55359707,34.77601571,35.1236,34.16551038,33.95080273,33.4776,28.13820543,23.62199038,22.7281,24.92276667,24.96556044,21.2634,15.7817286
PF3D7_1351900,31.6481,32.84491481,32.74406989,30.4724,28.86339704,21.82737394,16.0363,26.41387616,34.48781382,38.7441,49.39364402,50.97504933,46.23155,52.88582428,57.81519424,63.57295,57.05776481,56.16337407,70.7453,53.64856151,45.11207202,43.1031,34.23160721
PF3D7_1310800,23.1051,16.4418113,12.34859533,9.77858,7.314468357,6.189626925,7.78932,14.97196088,26.41445163,38.1418,41.47635598,44.41432526,45.7435,47.33273909,46.13567367,41.3795,39.53251043,36.75492378,35.1681,38.77069259,39.69894911,37.5305,28.17650981
PF3D7_0315800,19.2586,16.0319104,14.12345465,13.3003,10.68339772,12.58679975,24.40875,41.47758324,46.35616284,45.4799,40.74907457,39.0034272,39.02455,35.29497612,34.95855622,36.61905,34.06220467,31.62191141,27.3518,24.28084956,21.85906469,20.1314,19.603098
PF3D7_0827300,22.1791,18.93077654,16.11121466,14.0836,11.85423983,15.51998481,30.75995,55.9492158,62.69611315,58.9629,57.85066615,53.87718095,48.42985,44.26834207,42.15814367,38.92275,31.62026329,28.0306037,29.6009,26.24084503,24.56648392,24.1783,23.04438306
PF3D7_0319900,17.8852,23.98334221,26.54809684,27.0243,25.27072074,18.25192352,12.630945,16.6209694,22.57408874,29.36485,35.39948904,40.30352631,45.594,66.6227999,90.59290494,106.8745,90.1122952,85.69703664,58.6475,29.40928609,17.76424243,14.7956,16.42061079
PF3D7_0422200,22.6803,16.9927961,12.26660499,10.09813,10.66500407,11.05175895,10.078985,10.43700696,12.77238355,19.2742,27.41083512,32.89352008,35.4877,33.87006445,32.12899272,30.58415,26.60964654,24.14674444,26.0223,20.69422593,20.14221111,23.8931,23.30948375
PF3D7_0410300,17.9629,17.99521358,18.20160473,18.6765,16.67042593,15.51298304,17.2911,29.7284335,42.54123272,50.6136,45.12196124,41.29361731,40.70565,37.58538988,34.81013634,31.4585,32.08114205,32.40458354,31.3815,26.2025331,20.06343891,15.906,17.41434856
PF3D7_1344400,10.21188,12.36634391,13.45207781,13.8905,17.26838457,20.79053219,12.060075,7.416943701,5.171207746,2.9085955,1.955100601,1.608778189,1.6055235,1.797697214,2.436483595,4.459355,10.22112962,18.34668191,29.4684,23.91815022,15.66386422,9.17937,9.71696186
PF3D7_0220300,27.6256,18.71536611,14.11670737,11.6672,11.44337526,9.806895165,7.23694,4.775582272,3.685428973,3.594985,3.221894006,2.741149509,2.085993,1.682195502,1.732691545,2.993559,22.52943311,59.6011029,198.504,294.5004471,261.5041882,85.15,38.55242408
PF3D7_0521300,15.7501,15.40961626,13.92539633,11.0048,10.31532445,11.08137719,16.0741,30.05850966,36.19778765,40.34185,41.80309845,41.04751644,39.4171,34.8419641,33.74073133,33.16425,27.12374276,21.2421015,17.619,14.82433199,14.06281697,13.95,15.28340741
