,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34
PF3D7_1456600,10.29515216,12.25834588,13.47515,15.74292596,15.53367017,12.32217,9.798558255,6.279544802,4.628135,2.580191173,2.071297833,2.2470745,1.833125671,1.685332532,1.99093,2.120334042,3.459014727,7.30778
PF3D7_0519900,9.899177243,10.421219,11.8707,13.02654304,12.42583171,10.57609,6.965391677,3.896952349,2.75682,2.531633217,2.516616957,2.628395,2.966784,3.655364366,4.75844,5.744879687,7.646435973,10.132815
PF3D7_0605000,30.73367362,37.18197704,40.23845,34.59474927,27.10158098,16.7124,8.458996771,4.717345926,4.347345,2.915115893,2.222050389,2.0833395,1.852803425,1.76218857,1.967872,3.051297495,7.637208633,19.8365
PF3D7_0509500,5.865642635,7.354820342,8.712485,9.25116321,9.813174631,10.677755,8.968142687,8.449340355,6.185515,5.0705872,3.823104755,2.65171,2.325018956,2.058002227,1.766981,2.168255794,2.739763094,3.60669
PF3D7_0603100,6.236025176,9.456166039,12.28175,16.74648417,17.40675721,15.610715,13.99700522,11.103756,3.675985,2.810728343,2.178169346,1.778436,1.63439814,1.492874601,1.3911935,1.392458996,1.759686494,3.004915
PF3D7_0608600,6.404311983,9.390042899,12.21726,11.36409916,11.30089814,11.9415,9.201415936,6.251688996,4.0364,2.488806636,1.927363984,1.8394215,1.980233543,2.061864462,2.1006495,2.699070764,3.4905787,4.45015
PF3D7_1026300,10.05931721,12.11823404,13.40049,11.89320219,10.00434581,8.024105,4.832685586,2.830556457,2.46808,1.710902465,1.410761421,1.3455445,1.237098978,1.224339814,1.34159,2.185639983,4.133541171,7.41003
PF3D7_0824200,18.18909741,21.27198186,23.1713,22.03848048,18.71074473,12.198995,8.08721078,4.90756043,3.868205,4.161649444,4.029482699,3.284465,3.178345659,3.068805346,2.9351,3.819729806,6.919281002,13.5763
PF3D7_1302900,15.28113953,14.21103317,11.004585,7.690070879,4.750180771,2.65261,2.123679692,1.833204812,2.120309,2.341726255,2.493916579,2.63463,2.54491661,3.050146015,5.200115,7.387933274,11.13716842,15.5686
PF3D7_1456300,4.925390716,3.638209182,3.1306265,2.676272902,1.924344835,1.13966205,1.667245346,1.810949259,1.78072,3.046483625,4.321455225,5.086115,5.146670118,5.775007778,7.59003,7.079044815,6.931585526,6.96051
PF3D7_0314300,7.145032365,9.864978269,12.144245,13.02365414,12.21261426,9.31947,8.37196727,3.565460959,1.7187155,1.612255953,1.468377232,1.2288955,1.198137487,1.184913955,1.2102535,1.763148219,2.829231837,4.723125
PF3D7_1436400,6.154964718,5.630618991,5.05164,4.104474938,3.031188933,1.9187425,1.707004304,1.786742515,2.52099,2.502725649,2.773997167,3.62551,4.009142475,4.397153174,4.77656,5.424834585,6.069703656,6.74224
PF3D7_1000600,32.17759849,17.86507496,8.165515,3.648956325,2.379011737,2.0612195,1.766906217,1.468094778,2.8889835,2.113267204,2.008253716,2.60141,2.780145714,3.898042384,8.945675,28.08661061,40.96901498,46.0595
PF3D7_0216500,3.932151057,5.025984613,6.42109,7.216444866,7.843888968,8.5503,8.079531012,4.803953544,2.364177,1.879190882,1.551364106,1.378316,1.31730899,1.329704174,1.4255455,1.81703779,2.389425119,3.167615
PF3D7_1036300,1.068970925,1.042330579,1.04512875,1.10046222,1.470769793,3.181025,9.84987998,22.36146048,33.47675,16.58992365,6.186611029,2.872305,2.297509158,1.870467175,1.516335,1.360178361,1.250966435,1.14229295
PF3D7_1228100,2.937817989,4.155558838,4.986925,5.401499587,5.157311681,4.399625,3.877403001,4.110286056,3.139735,2.068496189,1.59631202,1.528021,1.333946337,1.218194027,1.1700055,1.178376232,1.286408423,1.695799
PF3D7_0107200,13.9838283,15.25968294,15.017,13.87874508,11.16943018,6.89293,3.752660265,1.867811845,2.569495,1.605642622,1.284328333,1.326355,1.167296593,1.13696984,1.3113055,2.278161723,4.643846088,9.3959
PF3D7_1306300,10.37238968,11.57286826,11.990275,9.25325835,6.612442854,4.81226,3.113279359,1.831496949,1.912771,1.528231257,1.235813733,1.09390505,1.092439647,1.095100253,1.1146935,1.80585236,3.87828087,7.9141
PF3D7_0628900,9.834258777,10.46156448,9.98521,7.718951803,5.218715005,3.328405,2.413393186,1.753266454,1.519381,1.376984162,1.267655347,1.1867405,1.122849954,1.122534963,1.2131605,1.996641518,4.10621922,7.736775
PF3D7_0630400,1.066777426,1.117937525,1.6712915,4.548392629,12.32200017,28.40923,49.26618967,65.46601547,10.550155,4.738109284,2.378521023,1.549589,1.231660033,1.189811356,1.3118065,1.150935637,1.120455622,1.1502055
PF3D7_0203800,4.378122182,6.063507349,7.0642,7.664456409,7.408229625,5.99213,4.985908473,3.128159917,2.228325,1.596900152,1.353062501,1.3695385,1.236502622,1.189281765,1.2244995,1.353812672,1.570423402,2.0220435
PF3D7_1469600,1.839309638,2.649917197,4.22343,5.661475417,7.149974464,8.672425,7.43373969,4.114921477,2.815185,2.185006361,1.890066084,1.8033935,1.768679332,1.684022833,1.5107455,1.364539539,1.354174076,1.5076535
PF3D7_1325800,16.78980065,11.00856844,6.6641,3.587561118,2.226031018,1.6896235,1.486549192,1.498840644,1.9094085,1.726792874,1.630185285,1.7085485,1.995138652,2.938054773,5.6998,11.87105316,17.90292207,21.84705
PF3D7_1338800,9.950439843,11.70999213,12.267465,10.1609397,7.45387849,4.719855,3.535138951,1.866406996,1.350171,1.249441055,1.204547352,1.1198815,1.098028178,1.11281997,1.197415,1.331664602,2.443314407,6.31783
PF3D7_0511900,4.180532942,3.738966821,3.5146,3.089353087,2.395587549,1.63902,1.418721723,1.305308,1.4626735,1.330227574,1.370366544,1.78001,2.273354545,3.332018676,4.8105,5.036381346,5.057643005,4.94364
PF3D7_0908500,1.368282827,1.369098295,1.359262,1.708530858,4.790283639,18.48825,54.45471667,74.14888811,33.7346,14.15195572,5.225485055,2.64522,1.886108244,1.514784836,1.28597,1.151766818,1.177232397,1.33471
PF3D7_0927200,1.65114828,1.876971022,1.999355,1.884491667,1.928647428,2.506215,8.035134585,19.9191636,23.9879,11.66244906,4.464064668,2.42184,1.802153437,1.595709961,1.528967,1.355481072,1.282314895,1.315613
PF3D7_0730100,9.987665418,9.017374823,6.55616,4.636007091,2.94243432,1.784598,1.659868831,1.562789886,1.4673095,1.337722804,1.244676278,1.19505855,1.223606059,1.521728544,2.3868035,3.29238535,5.907894259,10.064815
PF3D7_0213200,29.54134709,36.58368378,43.872,40.49590917,36.82082336,34.20345,21.26413821,9.898657283,3.02185,2.457367612,2.261103737,1.880413,1.913710333,1.614230876,1,2.554769609,8.298363083,21.08825
PF3D7_0425200,1.198835511,1.140672035,1.04350415,1.047036578,1.058276953,1.10777365,2.898318204,11.13016838,22.72675,19.18070632,16.2009213,13.66515,11.11493503,8.119264349,4.78544,3.256933258,2.11307452,1.25598
PF3D7_1361400,3.390221021,3.783918621,3.925025,4.072600169,5.74781094,14.701395,56.73351857,95.71861776,63.986,23.8190585,6.770196902,3.68064,2.503083629,1.688073998,1.148356,1.021191865,1.367480606,2.7331295
PF3D7_0905000,2.799385343,3.647079753,4.507785,7.301504245,7.468068889,5.55888,6.495828148,5.369291158,3.30731,1.859735836,1.361687951,1.3215505,1.225538436,1.125790829,1.052728,1.130826488,1.293210431,1.7013345
PF3D7_0532100,11611.34111,7933.740222,5005.34,3963.791923,2718.220351,1271.682,972.9462844,934.1676184,2657.85,3413.791108,4322.192863,5179.265,5036.037244,5651.51819,8252.88,11401.1696,13637.1873,14826.4
PF3D7_0217800,3316.89013,2505.934292,2053.57,2059.311578,1802.190455,1010.818,678.1710604,348.2470217,736.8225,1255.902372,2031.185396,2883.66,3131.782913,3736.872445,4764.135,4815.109483,4646.843044,4257.655
PF3D7_0317600,3266.887001,2674.984489,2293.375,2063.225265,1605.82682,810.2725,555.7678249,463.1126658,1575.36,2251.964712,2921.83596,3421.61,3345.803794,3650.899698,4503.76,4643.864527,4551.017934,4028.005
PF3D7_1323400,1571.908373,1355.124811,1197.28,954.1528841,807.6093653,694.5165,370.907495,345.1862505,885.896,1475.734294,2146.454702,2693.175,2835.238246,2716.454239,2296.035,2332.943128,2240.943075,1911.835
PF3D7_1105400,2312.058992,2042.533613,1743.53,1610.400087,1347.248077,788.787,474.3632041,298.4752708,868.3115,1352.951028,1845.477034,2217.175,2340.741702,2575.577585,2885,2749.519031,2686.907967,2591.66
PF3D7_1460300,2128.637851,1562.986155,1188.7915,1091.323299,929.9587726,675.986,427.3679678,359.4435795,1173.21,1570.907165,2122.049816,2653.765,2374.528665,2225.196705,2193.69,2700.489759,2831.242024,2695.925
PF3D7_1414300,2732.65513,2318.638077,1932.795,1796.506936,1494.352676,871.3285,648.7224608,415.663175,942.2965,1337.753004,1793.452082,2189.82,2322.218659,2675.361665,3274.19,3388.653426,3365.872137,3115.605
PF3D7_0322900,1536.160829,1369.7547,1295.27,1171.495104,950.5876289,542.8015,302.4484906,245.2411985,655.4525,1070.251477,1560.449874,1980.535,2093.609058,2121.528889,2146.84,2183.069967,2111.873763,1852.745
PF3D7_1341200,1322.296286,1077.330869,910.513,836.5018541,686.1052779,385.8555,221.2575208,192.1092386,607.7575,1095.10482,1643.998803,2053.785,2003.778041,1987.152081,2045.435,2079.244681,1981.045102,1646.345
PF3D7_1204300,1859.39756,1700.120392,1470.83,1292.827229,1096.050641,878.468,642.2547419,373.0388359,829.8345,1115.032313,1388.700883,1617.89,1737.198092,2021.788573,2440.09,2293.731774,2189.764343,2091.195
PF3D7_0102200,53.90642189,50.47230652,6.60946,7.081802684,8.377033899,11.947595,214.456206,2452.621464,8214.695,8249.872806,6937.157156,3425.115,1480.39652,862.6997219,693.099,249.6007511,54.03955748,22.27845
PF3D7_1426100,1057.418426,844.018284,668.6375,500.7506928,320.95335,150.7035,80.65572633,98.72663938,321.7305,518.4578332,735.9217424,896.722,882.7733422,917.45093,1069.1275,1188.06513,1244.48161,1247.2515
malmito_rna_LSUF,936.826855,1135.968248,1420.945,1605.149217,1555.966519,1303.478,1394.372815,911.2182963,747.8655,553.3466378,340.0946189,192.837,153.4058561,157.2544561,221.9195,287.7317805,463.5331664,790.2005
PF3D7_1229100,62.64334156,48.45123967,38.13195,36.80048582,34.08357413,29.35075,27.88573163,83.60363406,253.48,426.7932812,525.1311273,563.7965,573.4366409,550.8547509,438.5505,320.2564995,192.8225096,87.9627
PF3D7_1124600,132.354929,180.6961268,227.8985,289.5160896,303.9152231,295.4925,455.3134472,712.1637568,744.021,336.4498797,102.0584061,37.3683,25.88446933,19.31451415,15.28865,18.22682613,34.19063407,83.25985
PF3D7_1149200,11.26369874,10.26072176,3.750685,3.612954243,4.604103696,9.9192,209.2621158,1754.725035,4788.255,3502.943513,2108.308551,988.4105,488.7927311,252.7266872,133.29365,51.42735264,19.35383997,8.801795
PF3D7_0830600,20.20108871,16.16301175,8.411275,5.490854405,4.047510275,3.335165,13.40422196,200.7087316,724.1195,1179.160118,1251.054093,996.5485,758.793241,507.7310202,277.69,136.4658182,62.30886594,26.8175
PF3D7_1302100,55.23739503,58.38014259,60.04455,66.81674598,70.4726267,76.9058,201.9864708,522.0831465,1146.6215,810.2746544,552.0716971,392.314,312.6563249,252.3076736,200.372,116.0487128,67.85080312,49.65295
PF3D7_0935700,35.10385227,19.14152746,8.911735,3.848418252,3.366250978,6.285155,27.010988,120.758365,204.253,278.7793209,295.9257612,272.1305,205.9842302,135.4561248,82.3894,65.62797737,58.92005613,53.6603
PF3D7_1104700,137.0168689,118.9226768,105.0077,94.96955912,78.62718959,50.41155,34.10487389,16.79559838,13.3261,12.99225641,19.96843014,53.3482,102.0289805,145.5435737,174.5725,175.6552095,170.851671,155.591
PF3D7_0624500,78.78159136,134.9243194,197.4645,220.6405092,268.7977378,382.7795,472.1193681,316.1422133,138.9935,63.05957364,26.58147876,14.837485,9.833077812,10.00281979,13.63965,21.50513135,28.92501169,43.2408
PF3D7_1315400,158.3025654,138.3436812,123.942,106.7711124,104.4419848,113.9575,164.6315543,249.1158202,271.098,300.2227943,303.2195271,280.467,258.6669764,239.0467458,221.9625,212.5685874,201.3314709,184.086
PF3D7_0301800,8.648653272,8.251146822,5.272805,4.508721257,4.249267379,5.0178,42.23936032,387.0533269,1122.91,1219.873064,1104.593059,576.817,276.6882684,142.4268338,83.4352,31.60281584,11.8653549,6.990005
PF3D7_1461900,119.0173003,106.6654277,90.6905,71.9278821,52.2866969,30.28825,16.01589296,13.5608692,33.10475,83.7667242,128.4908667,155.7275,165.8137348,165.4429119,156.8215,149.9372505,141.1435623,132.163
PF3D7_0106300,149.3648763,159.4881939,178.254,209.8000526,254.6688401,294.296,277.6348889,234.8880876,296.3575,364.4446414,364.2147634,285.8195,241.0625917,213.2383656,194.0595,168.237979,151.6574485,141.975
PF3D7_1018700,146.0863398,113.1627834,86.49585,62.31343272,57.10074744,61.38625,80.04733315,147.8401679,188.235,209.9355921,217.2974826,217.48,226.0659407,222.9830905,204.782,197.9456008,190.511007,178.234
PF3D7_1121700,70.99652253,64.82529104,61.1814,52.93813054,42.62657361,32.35815,22.37104133,26.72381521,48.5246,83.32953824,107.0537156,119.516,130.3832477,126.8908733,110.18305,111.5093341,106.1698641,83.79945
PF3D7_1343300,66.95736809,69.7379484,76.18975,76.35183209,82.29567068,99.05825,80.80661518,52.05020681,21.00375,12.34640194,7.40164005,5.342545,5.533026243,7.027542932,13.64145,30.07467956,49.5175699,64.59435
PF3D7_0612100,90.52398836,85.51385164,78.36835,69.4320297,57.26467531,43.10205,32.50389197,33.01650732,36.2506,63.98976009,87.721261,104.60715,118.5463575,121.6864243,119.559,113.2341056,104.5425044,95.5112
PF3D7_1441400,93.67279723,102.1925116,109.1505,102.6155235,90.45552012,72.964,48.32795052,22.57764577,14.1512,14.37817335,20.022559,39.86555,61.03055287,71.53797197,75.92065,81.36658712,84.28076144,86.06825
PF3D7_1309000,68.39122212,55.78159301,49.0526,46.70569232,40.9425243,28.052,18.30507952,18.1149849,34.86385,66.66672804,107.3762481,142.9615,147.3470572,149.636062,149.6055,121.1621066,100.284352,86.70775
PF3D7_1004300,64.1657753,66.07372178,71.36305,65.94079074,70.09576739,89.33705,92.25095211,88.28552699,166.512,204.0649508,205.5102344,175.0165,159.2513954,149.6068026,138.8845,109.9002391,81.70371467,65.05825
PF3D7_1349400,46.50971865,40.77295093,33.20195,22.91303347,16.39086465,12.66849,8.670992669,8.131744756,21.53905,50.94547003,87.70689741,117.606,116.1392671,111.0525619,99.6089,78.67707859,62.29780063,52.24885
PF3D7_0416400,35.39507123,45.87206686,63.431,81.90271045,107.2898674,134.758,142.3812823,114.7589947,40.1272,19.58094743,9.236804234,5.8004,7.153987883,10.16218183,15.16915,20.8734506,25.55363888,29.51605
PF3D7_1334200,70.98030999,66.10211454,46.0638,28.5022248,17.58975182,10.893935,6.420178325,6.980929865,8.49269,21.19240368,37.98241855,56.4035,75.35500653,75.68644074,64.2677,82.70710741,84.99613785,70.755
PF3D7_1313800,18.60746723,16.79921217,15.65865,13.01868751,11.03959755,10.01259,20.4049765,46.93711319,66.8321,77.19393798,77.11015311,67.18145,62.69341553,58.97186101,52.70855,43.56147632,32.55126812,22.64585
PF3D7_0306200,65.50872354,65.25713009,61.77065,48.27705284,34.59787412,23.90275,12.59239472,9.277493544,9.853265,13.02634298,18.69984217,27.12995,37.33673833,41.73984968,42.1202,52.98632325,60.02463292,63.5401
PF3D7_0913700,54.34933878,60.05667867,75.40415,86.46655864,85.84418125,71.0243,50.14577098,26.68514047,13.22455,7.646213518,7.262245053,12.4803,20.46789755,29.80365315,38.99725,45.94962251,51.04633156,54.7588
PF3D7_0821300,26.36320937,20.47003146,16.7348,13.32252907,9.921892122,6.852905,8.154472641,20.03545384,41.7044,63.18927022,71.59402138,73.0803,68.71790095,62.92864994,57.9061,56.99673862,50.90107571,35.84885
PF3D7_0106800,54.74080462,68.68651076,88.37575,132.0404874,149.4978446,153.7515,160.3470392,80.79587242,29.83665,16.79596581,10.10370994,7.817155,9.891733913,14.88794808,22.7006,26.79338597,33.14111001,43.9691
PF3D7_0901800,43.14028364,40.08366196,39.81415,37.14486761,32.46400756,24.8477,18.64146144,13.89499907,4.427585,2.800074036,2.049271518,1.41093,1.535187017,2.55737349,7.29476,24.51249992,40.50423587,50.49275
PF3D7_1432500,25.66459387,22.04980949,17.2697,11.47824176,8.853640693,8.109955,6.654601815,8.056391312,15.1563,36.28278374,55.56821581,67.6716,69.15107987,65.98628395,53.19715,47.73389272,39.83050867,29.904
PF3D7_0532200,10.24655848,9.875246053,10.586345,11.38688794,15.57042279,25.2605,26.97709404,38.13744522,34.13615,56.42910149,80.76497733,96.62495,89.99102204,77.10687061,56.256,38.97463535,23.96845116,11.77703
PF3D7_0912800,25.41574779,20.87884071,17.49235,14.65491715,12.29483357,10.66114,10.30132433,15.17674967,35.42565,51.93512586,59.10261164,59.242,57.96876099,53.8133903,45.4097,42.47409782,38.24668094,31.28385
PF3D7_0703900,26.11313975,20.66812053,16.657,11.75534398,8.33607289,6.161545,5.297082387,8.693697476,22.7829,46.28906181,58.80967073,62.34015,59.88661267,56.66446712,53.13645,49.12888017,42.81729626,33.75955
PF3D7_0424800,2.839702383,2.244205582,2.068515,1.617079786,1.393281473,1.33474,2.798005598,31.05607861,127.2205,224.4675358,243.4131965,198.322,130.7896906,74.80281131,38.5934,18.46509863,9.220333345,4.90843
PF3D7_1468900,37.72689849,33.32006308,30.45975,25.80362244,20.19453576,14.227045,8.527349891,6.479303187,9.29999,21.46651044,35.17319539,45.875,49.39073814,50.16030358,48.6856,49.71560089,48.54310821,44.2058
PF3D7_0919700,44.60882369,38.75452864,29.1551,18.56234636,11.27866589,6.425955,3.870210873,3.320623579,4.304325,6.505597304,11.40799422,20.58775,28.8932674,32.25176327,31.3956,39.22799543,45.43380199,48.4817
PF3D7_0317400,33.29093559,34.93191347,41.31795,52.43750402,54.92314768,50.3338,50.13054,27.5457595,10.810165,5.86126393,3.31901124,2.4275935,2.5038133,3.529012074,7.456495,14.63852279,24.53498073,33.33505
PF3D7_1361200,22.29447509,21.6061463,21.39385,18.83522423,19.85473382,24.49955,26.09557705,39.66971424,62.23425,76.6487391,75.30854918,58.6368,55.65984948,49.59668987,39.70845,38.94616475,35.20700496,25.64245
PF3D7_1125200,38.73061449,30.86073107,25.9329,20.54396875,15.12800031,10.231015,7.943405003,4.80994238,3.811195,8.05475593,16.40098455,29.3079,41.55837857,52.94275056,64.68705,68.09313289,65.47351453,51.10355
PF3D7_0629400,69.08746625,70.2396677,64.672,48.53407803,37.95751586,33.855,22.37133112,11.71282001,10.825195,6.319618049,4.075772893,3.43337,3.084943025,3.376000908,5.179805,15.0493817,34.92431208,59.2052
PF3D7_0318700,1.829744664,1.436826389,1.328651,1.676644604,4.261068971,19.024885,195.8857147,792.58967,1097.575,536.243234,167.8550998,44.0301,25.39781305,14.94842751,6.96523,4.579921875,3.723013925,2.79275
PF3D7_1004500,16.59844715,20.08271499,26.59505,34.3961785,44.74735973,62.16405,89.33332386,102.9621735,28.06015,13.19492587,5.708688666,2.91972,2.82163401,3.385532341,5.181055,6.773357727,9.807895396,14.35215
PF3D7_1035300,2.325186958,2.021731652,2.552225,5.408885892,34.89877959,188.9305,863.3086991,1182.078513,1017.2795,433.5668983,129.7088855,46.3149,21.5027384,12.18542754,8.150045,5.409195515,4.178939665,3.5977575
PF3D7_0304500,82.51142219,83.91662727,76.47965,62.60278233,46.8517829,27.6723,13.98503241,7.41317037,9.183525,6.298157147,4.127021219,2.8966135,2.023895116,2.142014883,4.67235,12.74395357,33.20894344,66.627
PF3D7_1446800,38.0250768,42.87071822,44.8499,40.56846602,35.14555927,29.552,25.29435187,13.76001078,8.495015,4.762871882,2.906649344,2.2449595,2.000810926,1.88154358,2.0401705,3.808097118,11.15175775,28.218
PF3D7_0525400,7.724033175,11.58056773,15.28708,19.70276117,22.88315252,24.94725,25.88629923,31.16774053,15.72105,7.123473914,3.11034104,1.9358805,1.518376366,1.512760257,1.686892,1.573053224,1.93233421,4.021145
PF3D7_0626100,28.33893497,37.75715316,45.49335,49.88626465,47.71264376,36.7371,26.51047544,11.45725384,9.026025,5.813225005,4.186875929,3.69297,3.9619518,5.62753163,11.574845,21.59432025,23.62158386,20.00395
PF3D7_1241500,18.87077378,18.16718767,16.49085,14.49876501,12.18857385,9.097955,6.32447927,4.423379976,2.18073,1.859768591,1.586526624,1.342483,2.43210977,4.52691658,8.112955,13.26270473,16.83745999,19.19555
PF3D7_1420300,10.02313151,6.789796467,3.908515,2.677430415,2.823899247,4.9986,17.67853597,31.44447037,26.28935,29.51383802,30.74957034,29.6425,24.4672884,22.19467138,22.25385,20.82910957,17.96003427,13.1783
PF3D7_1128500,17.07226492,14.93993197,13.0171,11.56399297,9.355272095,6.352345,4.766928247,4.535943361,8.062745,16.89703695,25.56895958,31.13385,29.27894918,29.17048867,31.1143,28.72102415,24.66247528,19.6442
PF3D7_0529800,13.34315451,16.74419801,20.07015,18.81833599,21.80303343,29.3886,30.06554429,29.44535755,9.18941,4.924001577,2.717653382,1.908864,1.812746675,1.846519536,2.13513,3.309003976,5.797792102,9.69578
PF3D7_0619500,25.0031964,24.68409795,24.48445,23.06183324,19.77446434,13.61155,8.935229458,5.009173865,3.02144,3.444170036,5.387680382,11.54504,20.83821897,25.252818,26.5127,28.73714391,28.59754814,25.6727
PF3D7_1125700,3.732277113,4.742718997,5.70569,4.582156667,5.259042207,13.145225,111.8984172,335.685832,453.0175,212.2537364,63.74558898,17.7081,9.230339647,5.215555093,3.05075,2.486379055,2.475682778,2.923
PF3D7_0507500,1.758119291,1.678071314,1.621698,1.757621083,5.706439587,31.59885,257.2537984,550.0898777,596.463,266.4252755,76.57923254,25.1674,13.16251348,7.618501718,4.63759,3.500319208,2.69671008,2.0581865
PF3D7_0520500,12.11084437,15.72268569,18.2991,16.90729092,16.78296016,20.45985,33.67499909,39.06922755,19.09525,12.05099708,8.241534751,6.425515,4.191940232,3.520818972,3.71582,4.829342824,6.299833672,8.2756
PF3D7_0110500,31.76763062,31.71028338,31.6646,23.41397205,17.79119581,14.84885,10.84734135,10.92555926,12.82905,11.17079407,9.525760497,8.595235,11.3851658,15.77999595,21.01845,26.79137945,30.35292614,32.09605
PF3D7_0613600,6.323535526,7.270477885,8.109615,9.378572318,13.03603069,24.82065,80.37860854,148.4606957,97.36545,41.87318605,13.39844837,5.257795,3.050244878,2.30174602,2.0199575,2.229259356,3.017574332,4.932275
PF3D7_0913900,16.04236146,15.40565751,14.7206,12.14449018,8.490119503,4.931645,3.715120879,3.706603214,3.557015,4.982670546,8.787987417,15.89385,21.28007653,22.79428791,22.5232,21.35545507,19.9265805,17.8673
PF3D7_0802600,2.705157532,2.845515175,3.578135,6.108182086,15.79526955,47.18335,125.1649131,155.0451006,79.17725,33.87950564,13.56237474,8.15071,6.524899933,5.8759316,5.58297,4.479385998,3.476726837,2.84181
PF3D7_1329200,14.21630732,19.30956716,22.89585,28.77819574,29.20734787,24.59865,19.74157665,11.99951278,8.560585,6.259604876,5.576453633,5.71502,5.079130139,4.185717951,3.292365,2.664511694,3.370094965,7.63979
PF3D7_0713500,5.504996938,4.920477822,4.98067,5.381317355,5.437636945,5.36777,6.602282109,10.43870194,19.8066,20.58651,20.02914039,17.87995,16.02368653,14.92433586,14.19365,12.95323493,10.89456213,7.91159
PF3D7_0936500,1.667596217,1.33273942,1.2157933,1.188706454,1.212315994,1.25829,1.199862162,3.074583682,9.84562,26.63110709,31.44660802,29.59405,24.26813941,17.05685809,10.23253,7.620827096,5.144319841,2.608025
PF3D7_0213500,15.78131959,15.6802207,15.115,13.50546994,11.05100918,7.077295,5.663764182,3.928097744,3.23194,3.748787891,5.729462201,10.1047,11.96112791,12.67246151,12.9218,12.19043565,12.7804069,15.1351
PF3D7_0607900,17.58184509,20.68705463,22.0981,18.67323786,14.76993634,11.107885,7.99315456,6.329710689,6.649275,3.721278128,2.138771036,1.6368845,1.407850999,1.31070918,1.2924025,2.031234096,4.736058563,11.26148
PF3D7_0103000,8.05712903,11.80289886,15.839,20.1619519,26.02694727,32.62395,36.13157436,26.50675427,7.50323,4.922028471,2.907540974,1.673145,1.562593679,1.561701778,1.597804,1.612491112,2.198577988,4.74411
PF3D7_0422900,14.65197358,14.48705337,14.86965,15.03554557,14.24065414,12.042265,8.893779501,5.683454082,4.63591,3.279456825,2.338021738,1.8196265,1.999334992,2.215581124,2.88528,5.168538755,9.85475938,15.14755
PF3D7_0923500,5.897877107,7.795429886,10.8981,13.07335961,17.18683054,23.5311,24.1847653,23.52683926,11.84848,7.451067067,4.663893832,3.478525,3.839169444,3.788470097,3.11344,2.636771014,2.880187193,4.222835
PF3D7_1126700,1.450082687,1.510063552,1.6355035,1.769621339,6.990617032,39.32775,208.4910705,450.1159525,312.441,132.4630421,38.31690988,11.962325,7.011252586,4.270180576,2.36431,1.718426297,1.477868515,1.381265
PF3D7_0305400,8.263310928,11.5834139,16.0827,18.83449748,19.09532618,17.9551,18.88661882,8.112802721,7.620505,6.95132474,5.795754983,4.14838,2.674096286,2.543008515,3.467465,2.864574398,3.389707698,6.279495
PF3D7_1301800,1.725019262,1.614613717,1.3589955,1.245943989,1.18296964,1.1419815,2.454901924,19.91265036,71.74455,119.249059,123.5882255,83.15945,45.20960107,22.05753603,10.283235,4.840302366,2.656141345,1.820644
PF3D7_1036700,49.90615251,46.05202345,27.71375,17.92988237,10.92566545,6.387225,5.243009133,4.467458452,5.372055,3.393773847,2.904481001,3.446225,3.36004867,3.970779993,7.2705,15.06557263,28.81261193,44.93015
PF3D7_0102400,7.146129805,9.074145568,10.92383,13.19339183,13.35196967,11.64379,10.39115894,9.588863396,5.572775,3.70854223,2.689224424,2.16268,2.078274192,1.875143573,1.59727,2.043417401,3.143980583,5.146565
PF3D7_0715700,9.93062597,11.86799131,12.652485,15.4172086,16.94981997,16.08965,10.40484814,8.49784627,4.466165,3.011762292,2.090064363,1.209059,1.040021001,1.055991963,1.215969,1.172772704,2.112479856,6.014965
PF3D7_1252200,1.18915873,1.179676478,1.1920635,1.233140778,1.653362476,4.187465,32.94521088,128.2404938,235.778,112.3014754,35.11062067,10.290565,6.001221105,3.440643742,1.8408585,1.772858351,1.597478816,1.266096
PF3D7_1363500,7.645212404,8.984181854,10.6368,14.32387688,18.03542046,21.4371,26.53593261,27.01721449,7.03378,3.71680589,2.189131286,1.6819725,1.872724936,2.588031254,4.133465,5.11992791,5.873593449,6.520145
PF3D7_1354800,6.95170652,6.207164512,6.152655,6.713167585,7.8960139,9.422895,8.732183889,8.975318067,8.935915,23.61323589,36.3929943,43.0741,43.74680435,41.3396492,30.76075,22.42004215,15.37550076,9.895905
PF3D7_0111400,8.439867137,10.55083494,13.075525,14.38878405,14.98299919,15.41039,13.50003511,10.14958077,3.33988,2.476804768,1.902406342,1.497893,1.499102551,1.532139356,1.5811215,2.459064483,3.951849331,5.69694
PF3D7_0914100,2.372908982,2.919980901,3.26079,3.23166761,5.896564463,21.408,91.33361076,164.9086469,111.0585,45.85664686,14.00855291,5.442055,3.265804661,2.464777415,2.0844605,1.552525738,1.467597026,1.701162
PF3D7_0423000,3.907586495,5.374446904,7.051445,7.771265768,9.401147261,11.710645,9.679621214,7.5210751,4.491385,2.100957284,1.357501804,1.3433145,1.225919581,1.201106179,1.2177235,1.148201834,1.39613083,2.292559
PF3D7_0920400,8.739936656,9.623074161,11.6811,12.09702338,11.94810477,10.82586,7.806433108,4.326323775,2.71054,2.486159645,2.689537158,3.68928,4.324770865,4.915229911,5.518485,6.101499736,7.202716544,8.6888
